X,Y,ROTATION,LEGEND_TOP_MARGIN,LRFLAG,JOB_NO,MAP_ID,OBJECTID,SHAPE.LEN,LEGEND_BOTTOM_MARGIN,FRACL,SUBAREA_NO,AREA_NO,PAGELETTER_ID,POLTOWNSHIP_NAME,MAPTITLE,RANGE,SECTION_NO,SHAPE.AREA,IBL,TOWNSHIP,FLYLEAF,PAGE
-87.7323197360056,41.6874106993832,0,,R,,8511,9565,7966.05935653373,,,22,24,D,LAKE,LAKE,13,22,3524574.05749, ,37,0,2422D
-87.7371771122738,41.6873685907051,0,,L,,8526,9566,7961.70839753332,,,22,24,C,LAKE,LAKE,13,22,3520641.13906, ,37,0,2422C
-87.7226172628363,41.6875844009109,0,,R,,9270,9567,7963.67674189311,,,22,24,B,LAKE,LAKE,13,22,3517740.0164845, ,37,0,2422B
-87.6830428099599,41.6737930147379,0,,R,,9862,9594,7990.5788174437,,,25,24,B,WORTH,WORTH,13,25,3554409.22832, ,37,0,2425B
-87.6930266422057,41.6807355988565,0,,R,,10017,9690,8058.78081872891,,,24,24,F,WORTH,WORTH,13,24,3653267.654405, ,37,0,2424F
-87.7420457512368,41.6871877608492,0,,R,,9966,9667,7982.6262434425,,,21,24,B,WORTH,WORTH,13,21,3547740.8038995, ,37,0,2421B
-87.72740371507,41.6859465893895,0,,L,,9968,9669,7966.26642929545,,,22,24,A,LAKE,LAKE,13,22,3523094.2938155, ,37,0,2422A
-87.7229075535954,41.6948932501018,0,,R,,9943,9718,7976.85783035511,,,15,24,H,WORTH,WORTH,13,15,3527602.4524295, ,37,0,2415H
-87.7374417383207,41.6942843003319,0,,L,,9944,9719,7987.62951561257,,,15,24,E,WORTH,WORTH,13,15,3535397.82692, ,37,0,2415E
-87.7177573258698,41.6876880406887,0,,L,,9969,9670,7985.50593934663,,,23,24,C,LAKE,LAKE,13,23,3545266.6919, ,37,0,2423C
-87.7031258244483,41.6877702498876,0,,R,,9970,9671,7981.90731305888,,,23,24,B,LAKE,LAKE,13,23,3540261.796485, ,37,0,2423B
-87.7128945291573,41.6881383998595,0,,R,,9972,9672,7985.49939739422,,,23,24,D,LAKE,WORTH & LAKE,13,23,3544428.36448, ,37,0,2423D
-87.6884223900762,41.6881308691933,0,,L,,9973,9673,7985.07998945407,,,24,24,A,LAKE,WORTH & LAKE,13,24,3556242.954604, ,37,0,2424A
-87.6982544550294,41.687952449812,0,,L,,9974,9674,7982.08877193894,,,24,24,C,LAKE,WORTH & LAKE,13,24,3542998.615978, ,37,0,2424C
-87.6933454878765,41.6880184786156,0,,R,,9975,9675,8007.52706866361,,,24,24,D,LAKE,WORTH & WORTH & LAKE,13,24,3581405.8549635, ,37,0,2424D
-87.7028546553198,41.680594449822,0,,R,,10012,9686,7972.53038055232,,,23,24,H,WORTH,WORTH,13,23,3529851.5550775, ,37,0,2423H
-87.7125832526427,41.6804428999713,0,,R,,10014,9687,7981.23559999553,,,23,24,F,WORTH,WORTH & LAKE,13,23,3541534.853764, ,37,0,2423F
-87.7077149091704,41.6805188484129,0,,L,,10015,9688,7972.45010350537,,,23,24,G,WORTH,WORTH & LAKE,13,23,3530189.3305325, ,37,0,2423G
-87.683507262805,41.6881018997096,0,,R,,10016,9689,7979.92201599943,,,24,24,B,LAKE,LAKE,13,24,3553959.87678, ,37,0,2424B
-87.6832970475785,41.681519217677,0,,R,,10018,9691,7967.31084460822,,,24,24,H,LAKE,LAKE,13,24,3544218.251993, ,37,0,2424H
-87.6881411595381,41.6814953489445,0,,L,,10019,9692,7902.65505151939,,,24,24,G,WORTH,WORTH & LAKE,13,24,3452629.783005, ,37,0,2424G
-87.6979924630283,41.6808311130619,0,,L,,10020,9693,7977.56467984457,,,24,24,E,WORTH,WORTH,13,24,3539353.511795, ,37,0,2424E
-87.7080043207983,41.6878452483956,0,,L,,9971,9697,7984.04999730069,,,23,24,A,LAKE,LAKE,13,23,3542430.8030795, ,37,0,2423A
-87.7174582641942,41.6803665996317,0,,L,2002001471,10013,9703,7981.56470170808,,,23,24,E,WORTH,WORTH,13,23,3540940.8933315, ,37,0,2423E
-87.6886608211177,41.6953976325221,0,,L,,9934,9709,8007.52842403907,,,13,24,G,LAKE,WORTH & LAKE,13,13,3573777.14108, ,37,0,2413G
-87.698547066047,41.6959920635325,0,,L,,9935,9710,7993.34734321921,,,13,24,E,LAKE,LAKE,13,13,3551510.9216525, ,37,0,2413E
-87.6936074057663,41.6955527992318,0,,R,,9936,9711,8032.6493699807,,,13,24,F,WORTH,WORTH & LAKE,13,13,3605640.603018, ,37,0,2413F
-87.7131618658484,41.6950398495276,0,,R,,9937,9712,7995.00750099371,,,14,24,F,LAKE,LAKE,13,14,3551763.65384, ,37,0,2414F
-87.7180431252477,41.6949692878526,0,,L,,9938,9713,7995.19855412879,,,14,24,E,LAKE,LAKE,13,14,3552742.24823, ,37,0,2414E
-87.708312558151,41.6951146497885,0,,L,,9939,9714,7961.51340260542,,,14,24,G,LAKE,LAKE,13,14,3507191.6664605, ,37,0,2414G
-87.7034326007353,41.6951897999114,0,,R,,9940,9715,8027.06343217716,,,14,24,H,LAKE,LAKE,13,14,3595442.758753, ,37,0,2414H
-87.7325865590174,41.6941982377731,0,,R,,9941,9716,7985.04313708004,,,15,24,F,WORTH,WORTH,13,15,3533998.08491, ,37,0,2415F
-87.7277557299635,41.6947962993105,0,,L,,9942,9717,7982.81461927019,,,15,24,G,WORTH,WORTH,13,15,3533254.7165005, ,37,0,2415G
-87.6938235515564,41.7017297341689,0,,R,,9977,9730,8042.36323138984,,,13,24,D,LAKE,LAKE,13,13,3616157.576834, ,37,0,2413D
-87.6889044074985,41.7027160491151,0,,L,,9978,9731,8020.39748206855,,,13,24,A,LAKE,LAKE,13,13,3587020.945255, ,37,0,2413A
-87.6839754822416,41.7027378315946,0,,R,,9979,9732,8015.14276312558,,,13,24,B,LAKE,LAKE,13,13,3580748.904984, ,37,0,2413B
-87.6987998991253,41.7030011136593,0,,L,,9980,9733,7995.84723573249,,,13,24,C,LAKE,LAKE,13,13,3554489.7523115, ,37,0,2413C
-87.6837414356503,41.6954258318108,0,,R,,9981,9734,8006.54843288442,,,13,24,H,LAKE,LAKE,13,13,3573294.643928, ,37,0,2413H
-87.7085550615582,41.7024264508997,0,,L,,9982,9735,7986.86505119174,,,14,24,A,LAKE,LAKE,13,14,3544050.10566, ,37,0,2414A
-87.7183180521286,41.7022702499267,0,,L,,9983,9736,7992.44580140765,,,14,24,C,LAKE,LAKE,13,14,3551070.4269865, ,37,0,2414C
-87.713434260438,41.7023467496993,0,,R,,9984,9737,7992.17769040905,,,14,24,D,LAKE,LAKE,13,14,3551335.02983, ,37,0,2414D
-87.7037073461389,41.7034159487458,0,,R,,9985,9738,7996.95205625833,,,14,24,B,LAKE,LAKE,13,14,3556483.6527, ,37,0,2414B
-87.7231810235215,41.7021915506827,0,,R,,9987,9740,7973.00089676267,,,15,24,B,WORTH,WORTH,13,15,3523531.1804085, ,37,0,2415B
-87.6893755404259,41.717245100512,0,,L,,10070,9792,7997.45639007113,,,12,24,A,WORTH,WORTH,13,12,3573047.595265, ,37,0,2412A
-87.6196637047244,41.6557006545707,0,,R,,10155,10270,7898.2668577793,,,33,25,B,CALUMET,HYDE PARK & CALUMET,14,33,3447487.813179,SIBL,37,0,2533BSS
-87.704650837603,41.7332764507282,0,,R,,10075,9796,7854.71024511017,,,2,24,B,WORTH,WORTH,13,2,3452415.060924, ,37,0,2402B
-87.6943287115203,41.7172000036215,0,,R,,10072,9794,8016.54940212351,,,12,24,D,WORTH,WORTH,13,12,3597576.3956105, ,37,0,2412D
-87.6849092661371,41.7335697744047,0,,R,,10073,9795,7962.11334014277,,,1,24,B,WORTH,WORTH,13,1,3529288.598076, ,37,0,2401B
-87.6897738844572,41.7317913492014,0,,L,,10076,9797,7973.64962875786,,,1,24,A,WORTH,WORTH,13,1,3559592.77077, ,37,0,2401A
-87.6996872017345,41.7316323984157,0,,L,,10077,9798,7932.10731592434,,,1,24,C,WORTH,WORTH,13,1,3537760.764736, ,37,0,2401C
-87.6846550457927,41.72455122453,0,,R,,10078,9799,8001.73180317881,,,1,24,H,WORTH,WORTH,13,1,3569925.107459, ,37,0,2401H
-87.7094675017792,41.7315241229657,0,,L,,10079,9800,7833.2563398309,,,2,24,A,WORTH,WORTH,13,2,3438301.4327, ,37,0,2402A
-87.7192675432831,41.7296435841245,0,,L,,10080,9801,7844.50789138837,,,2,24,C,WORTH,WORTH,13,2,3476020.455, ,37,0,2402C
-87.7290907319257,41.7311824394754,0,,L,,10082,9802,7827.83618574167,,,3,24,A,WORTH,WORTH,13,3,3437724.947061, ,37,0,2403A
-87.7387921117725,41.7309774145296,0,,L,,10084,9803,7827.8570968776,,,3,24,C,WORTH,WORTH,13,3,3387519.644138, ,37,0,2403C
-87.7339740447522,41.731058137898,0,,R,,10085,9804,7854.06346179482,,,3,24,D,WORTH,WORTH,13,3,3464195.329721, ,37,0,2403D
-87.7242343771198,41.7313136595931,0,,R,,10086,9805,7776.02100756584,,,3,24,B,WORTH,WORTH,13,3,3394102.969593, ,37,0,2403B
-87.7234640906677,41.7103599171033,0,,R,,10113,9830,7960.23629578898,,,10,24,H,WORTH,WORTH,13,10,3515782.281265, ,37,0,2410H
-87.7136731647797,41.7091166000509,0,,R,,10114,9831,7979.35079407574,,,11,24,F,LAKE,WORTH & LAKE,13,11,3540704.93932, ,37,0,2411F
-87.7039224908662,41.7097879002062,0,,R,,10115,9832,7975.32286143814,,,11,24,H,WORTH,WORTH & LAKE,13,11,3539954.46363, ,37,0,2411H
-87.7088072486047,41.7097150000054,0,,L,,10116,9833,7979.89909219323,,,11,24,G,WORTH,WORTH & LAKE,13,11,3543551.48411, ,37,0,2411G
-87.7185643415557,41.7093372323398,0,,L,,10117,9834,7982.91564067873,,,11,24,E,LAKE,LAKE,13,11,3544826.52185, ,37,0,2411E
-87.6844379561591,41.7172833996564,0,,R,,10118,9835,7996.32684124442,,,12,24,B,WORTH,WORTH,13,12,3572521.4217495, ,37,0,2412B
-87.6941019723867,41.7098044326108,0,,R,,10119,9836,8028.11331926133,,,12,24,F,WORTH,WORTH & LAKE,13,12,3611337.0879425, ,37,0,2412F
-87.6842360976325,41.7109106488964,0,,R,,10120,9837,7996.60802055995,,,12,24,H,LAKE,LAKE,13,12,3570513.9405075, ,37,0,2412H
-87.6990679137424,41.7106863667862,0,,L,,10121,9838,7972.30572917827,,,12,24,E,WORTH,WORTH & LAKE,13,12,3536866.757262, ,37,0,2412E
-87.689172295574,41.710870899849,0,,L,,10122,9839,8002.01465516352,,,12,24,G,LAKE,LAKE,13,12,3577212.2933, ,37,0,2412G
-87.694726625585,41.7317236503292,0,,R,,10074,9846,7957.54928811018,,,1,24,D,WORTH,WORTH,13,1,3554365.416, ,37,0,2401D
-87.714377749947,41.7314467464539,0,,R,,10081,9847,7861.40093658537,,,2,24,D,WORTH,WORTH,13,2,3487047.360015, ,37,0,2402D
-87.7423806861853,41.6963288136924,0,,R,,9945,9848,8006.44468682202,,,16,24,H,WORTH,WORTH,13,16,3558232.09738, ,37,0,2416H
-87.6439914397698,41.6668525669048,0,,R,,10140,10256,7980.81988342452,,,29,25,H,CALUMET,CALUMET,14,29,3537098.68106, ,37,0,2529H
-87.6488589428457,41.6667871001327,0,,L,,10141,10257,7984.10766894495,,,29,25,G,CALUMET,CALUMET,14,29,3542216.17644, ,37,0,2529G
-87.6537290066839,41.6667135498276,0,,R,,10143,10258,7981.6320588798,,,29,25,F,CALUMET,CALUMET,14,29,3539645.2171895, ,37,0,2529F
-87.6634309083836,41.6658020497763,0,,R,,10146,10261,7968.23173455263,,,30,25,H,CALUMET,CALUMET,14,30,3523480.592029, ,37,0,2530H
-87.6389217787995,41.6600527996152,0,,L,,10153,10268,6928.52319251238,,,33,25,C,LAKE,LAKE,14,33,2823523.43024,NIBL,37,0,2533CNS
-87.6295165656072,41.6670483474706,0,,L,,10193,10279,7949.67302399223,,,28,25,G,LAKE,LAKE,14,28,3476696.074383,NIBL,37,0,2528GNS
-87.6246799040715,41.6668479665482,0,,R,,10194,10280,7957.82345333659,,,28,25,H,LAKE,LAKE,14,28,3512800.3382295,NIBL,37,0,2528HNS
-87.6244728542459,41.6618146077451,0,,L,,10209,10281,5882.96502022048,,,28,25,G,CALUMET,CALUMET & LAKE,14,28,2148083.3705625,SIBL,37,0,2528GSS
-87.6284219115018,41.6621055628393,0,,R,,10210,10282,5261.26458004513,,,28,25,F,LAKE,CALUMET & LAKE,14,28,1600137.943369,SIBL,37,0,2528FSS
-87.6342166969184,41.65991122281,0,,R,,10212,10284,6950.93894009675,,,33,25,D,LAKE,LAKE,14,33,2797553.0724375,NIBL,37,0,2533DNS
-87.6293796572492,41.6550886941198,0,,R,,10213,10285,8034.5538675975,,,33,25,D,CALUMET,CALUMET & LAKE,14,33,3583499.1432045,SIBL,37,0,2533DSS
-87.6437757038905,41.6601917545309,0,,R,,10215,10286,7937.07815196516,,,32,25,B,LAKE,CALUMET & LAKE,14,32,3520498.86408,NIBL,37,0,2532BNS
-87.619480868552,41.6481466493342,0,,R,,10224,10292,7726.98596690587,,,33,25,H,CALUMET,HYDE PARK & CALUMET,14,33,3239312.6304455,SIBL,37,0,2533HSS
-87.6390894411188,41.6651445339394,0,,L,,10225,10293,7944.71737700765,,,28,25,E,LAKE,LAKE,14,28,3498199.82272,NIBL,37,0,2528ENS
-87.6585978618635,41.6666397997136,0,,L,,10142,10296,7980.60637987281,,,29,25,E,CALUMET,CALUMET,14,29,3538991.7613905, ,37,0,2529E
-87.6486002595041,41.6592842599456,0,,L,,10214,10301,7880.4877282972,,,32,25,A,CALUMET,CALUMET & LAKE,14,32,3450134.05944,NIBL,37,0,2532ANS
-87.634329801033,41.6669918019487,0,,R,,10192,10302,7918.12390296656,,,28,25,F,LAKE,LAKE,14,28,3477789.30258,NIBL,37,0,2528FNS
-87.6309551963436,41.6618923292272,0,,R,,14000,10303,3341.04076328931,,,33,25,A,LAKE,LAKE & CALUMET,14,33,479855.770707,NIBL,37,0,2533ANS
-87.600275634727,41.6409038478211,0,,R,,7211,10460,8128.98440515086,,,3,29,B,THORNTON,THORNTON,14,3,3634283.8129585, ,36,0,2903B
-87.6196531265481,41.6408747532583,0,,R,,7215,10462,8067.36462408655,,,4,29,B,THORNTON,THORNTON,14,4,3593357.261233, ,36,0,2904B
-87.6147891193228,41.6409208977293,0,,L,,7220,10464,8089.52979354946,,,3,29,C,THORNTON,THORNTON,14,3,3611254.364709, ,36,0,2903C
-87.6099439244317,41.6408769982508,0,,R,,7268,10485,8075.68199778309,,,3,29,D,THORNTON,THORNTON,14,3,3590334.616806, ,36,0,2903D
-87.605115828142,41.640876249728,0,,L,,7270,10486,8068.95349542862,,,3,29,A,THORNTON,THORNTON,14,3,3584114.5189265, ,36,0,2903A
-87.5954294350893,41.6409096050046,0,,L,,7371,10500,8146.07084865724,,,2,29,C,THORNTON,THORNTON,14,2,3640712.6836305, ,36,0,2902C
-87.5712625156809,41.6406676982353,0,,R,,7488,10540,8017.87341629047,,,1,29,D,THORNTON,THORNTON,14,1,3540977.4041955, ,36,0,2901D
-87.5664377326485,41.6406150569591,0,,L,,7489,10541,7992.59811824695,,,1,29,A,THORNTON,THORNTON,14,1,3540480.044496, ,36,0,2901A
-87.5616635619122,41.6409809105753,0,,R,,7490,10542,7889.76308707894,,,1,29,B,THORNTON,THORNTON,14,1,3419189.485836, ,36,0,2901B
-87.5760534345484,41.6405397047898,0,,L,,7493,10545,8008.37604837393,,,1,29,C,THORNTON,THORNTON,14,1,3523589.8756065, ,36,0,2901C
-87.5469721705673,41.6408777443367,0,,L,,7498,10549,8009.60472093247,,,6,30,A,THORNTON,THORNTON,15,6,3552719.2733515, ,36,0,3006A
-87.5276070369882,41.6409033602838,0,,L,,7499,10550,7890.70878571098,,,5,30,A,THORNTON,THORNTON,15,5,3433748.5891565, ,36,0,3005A
-87.5568344423005,41.6409046156505,0,,L,,7500,10551,8106.04653874568,,,6,30,C,THORNTON,THORNTON,15,6,3653837.9456135, ,36,0,3006C
-87.6283915238584,41.8043980503626,0,,R,,6528,11316,7958.6876488464,,,9,20,B,LAKE,LAKE,14,9,3516872.26877,,38,0,2009B
-87.5882728916851,41.7551970228677,0,,R,2007002635,6633,11063,7964.3355215892,,,26,20,H,HYDE PARK,HYDE PARK,14,26,3523609.2790115,,38,0,2026H
-87.7548849463254,41.7891596504753,0,,R,,6908,11450,7998.96110370293,,,16,19,D,LAKE,LAKE,13,16,3558340.3125165,,38,0,1916D
-87.6164937790949,41.7182143514643,0,,R,,10366,10758,7971.93281944885,,,10,25,D,HYDE PARK,HYDE PARK,14,10,3533109.62814, ,37,0,2510D
-87.5728362029558,41.7188557207333,0,,L,,10372,10764,7959.3950101669,,,12,25,A,HYDE PARK,HYDE PARK,14,12,3525516.121668,NIBL,37,0,2512ANS
-87.5579273032445,41.7190401436345,0,,R,,10440,10802,8305.79060924835,,,7,26,D,HYDE PARK,HYDE PARK,15,7,3983330.2354105,NIBL,37,0,2607DNS
-87.7597502637282,41.7891113200149,0,,L,,6909,11451,7978.65015250566,,,16,19,C,LAKE,LAKE,13,16,3520436.9999505,,38,0,1916C
-87.6086073186348,41.7911891223555,0,,R,,6582,10968,7975.57237277069,,,15,20,B,HYDE PARK,HYDE PARK,14,15,3533016.701356,,38,0,2015B
-87.5839494976525,41.7770685502813,0,,L,,6691,11004,7963.11348875961,,,24,20,C,HYDE PARK,HYDE PARK,14,24,3525746.51844,,38,0,2024C
-87.5806028556377,41.7916243583104,0,,R,,6695,11007,8945.6747187642,,,13,20,D,HYDE PARK,HYDE PARK,14,13,2317025.8785005,,38,0,2013D
-87.6043846186741,41.8204481514862,0,,L,,6713,11011,7850.10148960773,,,2,20,C,HYDE PARK,HYDE PARK & SOUTH,14,2,3441039.227799,,38,0,2002C
-87.5959384680135,41.8196965634411,0,,L,,6715,11012,5881.49468038654,,,2,20,A,HYDE PARK,HYDE PARK,14,2,1333309.659918,,38,0,2002A
-87.5993482923453,41.8132680554911,0,,R,,6716,11013,7964.05710836948,,,2,20,F,HYDE PARK,HYDE PARK,14,2,3522398.770515,,38,0,2002F
-87.5908114679027,41.8131895240056,0,,R,,6727,11022,6951.920082379,,,2,20,H,HYDE PARK,HYDE PARK,14,2,1922459.043398,,38,0,2002H
-87.5700228526957,41.776051363153,0,,R,,6692,11025,5988.28904808147,,,24,20,B,HYDE PARK,HYDE PARK,14,24,1466442.533824,,38,0,2024B
-87.5995136886008,41.8204666695526,0,,R,2004000626,6714,11027,7695.52471823263,,,2,20,D,HYDE PARK,HYDE PARK & SOUTH,14,2,3417443.758507,,38,0,2002D
-87.5495008128909,41.7631543310773,0,,R,,6380,11039,7895.8681941343,,,30,21,B,HYDE PARK,HYDE PARK,15,30,3473579.89129,,38,0,2130B
-87.5590320377147,41.7554589501551,0,,R,,6433,11040,7933.67224971918,,,30,21,F,HYDE PARK,HYDE PARK,15,30,3499861.204373,,38,0,2130F
-87.5541908319866,41.7555345220403,0,,L,,6448,11041,7919.35577804122,,,30,21,G,HYDE PARK,HYDE PARK,15,30,3481611.170962,,38,0,2130G
-87.5648456275476,41.7698994646092,0,,L,,6654,11074,7928.53891433154,,,19,21,E,HYDE PARK,HYDE PARK,15,19,2546178.1014355,,38,0,2119E
-87.5605996361897,41.7677842739136,0,,R,,6655,11075,3336.56887357082,,,19,21,F,HYDE PARK,HYDE PARK,15,19,462251.7683675,,38,0,2119F
-87.5867090618044,41.6978209769351,0,,R,,9813,10844,7381.85313321449,,,14,25,H,HYDE PARK,HYDE PARK,14,14,2993757.9785,NIBL,37,0,2514HNS
-87.5415873958817,41.7573821848554,0,,R,,6657,11077,2200.78105313772,,,29,21,F,HYDE PARK,HYDE PARK,15,29,201910.8688745,,38,0,2129F
-87.5591711561408,41.7626848809971,0,,R,,6671,11090,7923.82810604202,,,30,21,D,HYDE PARK,HYDE PARK,15,30,3492618.605423,,38,1,2130D
-87.5860174887059,41.684959544968,0,,L,,8867,10848,7982.56869302593,,,23,25,A,HYDE PARK,HYDE PARK,14,23,3565535.872465,SIBL,37,0,2523ASS
-87.5835864672673,41.7624452990496,0,,L,,6699,11102,7993.55338032686,,,25,20,C,HYDE PARK,HYDE PARK,14,25,3558207.648918,,38,0,2025C
-87.5786804175507,41.7624971493174,0,,R,,6700,11103,7986.99549774971,,,25,20,D,HYDE PARK,HYDE PARK,14,25,3554057.442852,,38,0,2025D
-87.5909374168334,41.6844162998384,0,,R,,8480,10853,7966.41150520239,,,23,25,D,HYDE PARK,HYDE PARK,14,23,3542192.67289,SIBL,37,0,2523DSS
-87.5908456343856,41.6771939999677,0,,R,,9157,10854,7909.77698823833,,,23,25,F,HYDE PARK,HYDE PARK,14,23,3503912.455572,SIBL,37,0,2523FSS
-87.7151397938979,41.7678505993605,0,,R,,6814,11201,7982.42173062556,,,23,19,F,LAKE,LAKE,13,23,3549075.950597,,38,0,1923F
-87.6859934378061,41.7755909000633,0,,R,,6820,11206,7986.34278190322,,,24,19,B,LAKE,LAKE,13,24,3540222.1892,,38,0,1924B
-87.7149327487743,41.7605651975225,0,,R,,6836,11220,7976.80682174916,,,26,19,D,LAKE,LAKE,13,26,3537204.260799,,38,0,1926D
-87.7004433167272,41.7681119741724,0,,L,,6822,11208,7975.67482888189,,,24,19,E,LAKE,LAKE,13,24,3536982.4486,,38,0,1924E
-87.6345705907434,41.6742596003638,0,,R,,10199,10616,7943.22742357508,,,28,25,D,LAKE,LAKE,14,28,3497069.25733,NIBL,37,0,2528DNS
-87.6400779545027,41.6960335498209,0,,L,,10245,10617,7955.33175553371,,,16,25,E,LAKE,LAKE,14,16,3512948.8655175, ,37,0,2516E
-87.6498085624315,41.6963416692462,0,,L,,10246,10618,7968.52628444784,,,17,25,G,LAKE,LAKE,14,17,3528967.7996285, ,37,0,2517G
-87.6449056592655,41.6951391312959,0,,R,,10248,10619,7966.49248704255,,,17,25,H,LAKE,LAKE,14,17,3525926.84535, ,37,0,2517H
-87.6740466812913,41.6955474013974,0,,R,,10249,10620,7941.98817740312,,,18,25,F,LAKE,LAKE,14,18,3504713.1545285, ,37,0,2518F
-87.6643650060051,41.6960149569409,0,,R,,10251,10622,7921.44067869128,,,18,25,H,LAKE,LAKE,14,18,3469250.3289185, ,37,0,2518H
-87.6738301929081,41.6882244682947,0,,R,,10252,10623,7972.26715239763,,,19,25,D,LAKE,LAKE,14,19,3524119.927081, ,37,0,2519D
-87.5451068565874,41.7556483601692,0,,L,,6658,11078,7634.98296965034,,,29,21,E,HYDE PARK,HYDE PARK,15,29,2591484.833843,,38,0,2129E
-87.5345712361236,41.746740921608,0,,L,,6662,11082,6479.67581436677,,,32,21,A,HYDE PARK,HYDE PARK,15,32,2339931.717639,,38,0,2132A
-87.5314136435619,41.7468566477931,0,,R,,6663,11083,3570.22332658837,,,32,21,B,HYDE PARK,HYDE PARK,15,32,510913.851919,,38,0,2132B
-87.5310041870223,41.7412451634487,0,,R,,6665,11085,8100.55577582984,,,32,21,H,HYDE PARK,HYDE PARK,15,32,1498780.4692605,,38,0,2132H
-87.7195861872114,41.7531299507198,0,,L,,6841,11225,7994.98763951184,,,26,19,E,LAKE,LAKE,13,26,3559183.88241,,38,0,1926E
-87.7339751086736,41.7456581334916,0,,R,,6863,11244,8021.81657788013,,,34,19,D,LAKE,LAKE,13,34,3587439.988839,,38,0,1934D
-87.5394589081668,41.747710199746,0,,R,,6666,11086,7631.10476188038,,,32,21,D,HYDE PARK,HYDE PARK,15,32,3249237.2451015,,38,0,2132D
-87.6254017489431,41.6889294500164,0,,R,,10257,10627,7921.66005523646,,,21,25,B,LAKE,LAKE,14,21,3476530.4738105, ,37,0,2521B
-87.6398778488823,41.6896370673708,0,,L,,10258,10628,7945.81817037932,,,21,25,C,LAKE,LAKE,14,21,3504020.3892225, ,37,0,2521C
-87.6302162245014,41.6888721491489,0,,L,,10259,10629,7932.66940594095,,,21,25,A,LAKE,LAKE,14,21,3489567.7753605, ,37,0,2521A
-87.6349725725942,41.6870263323537,0,,R,,10260,10630,7924.48109602142,,,21,25,D,LAKE,LAKE,14,21,3477277.348999, ,37,0,2521D
-87.6546478905331,41.6954333308,0,,R,,10269,10631,7967.44383961359,,,17,25,F,LAKE,LAKE,14,17,3527875.04844, ,37,0,2517F
-87.6256081024116,41.6962862514432,0,,R,,10270,10632,7926.44434219525,,,16,25,H,LAKE,LAKE,14,16,3471271.160049, ,37,0,2516H
-87.6304130281721,41.696120522465,0,,L,,10271,10633,7950.29458773598,,,16,25,G,LAKE,LAKE,14,16,3504443.271771, ,37,0,2516G
-87.6352436157364,41.696136898346,0,,R,,10272,10634,7945.41281031502,,,16,25,F,LAKE,LAKE,14,16,3498875.646049, ,37,0,2516F
-87.5631119951928,41.7189529776049,0,,L,,8475,10713,7943.89758494445,,,7,26,C,HYDE PARK,HYDE PARK,15,7,3510384.1284275,NIBL,37,0,2607CNS
-87.6258033574057,41.7034958789124,0,,R,,10285,10635,7915.17644280842,,,16,25,B,LAKE,LAKE,14,16,3455606.728, ,37,0,2516B
-87.6403133380514,41.7036802491956,0,,L,,10286,10636,7959.09366336396,,,16,25,C,LAKE,LAKE,14,16,3516653.204915, ,37,0,2516C
-87.6597552496187,41.7031028999911,0,,L,,10288,10637,7978.83594415361,,,17,25,C,LAKE,LAKE,14,17,3538285.3655885, ,37,0,2517C
-87.6451585000787,41.7032612499776,0,,R,,10289,10638,7961.92291530222,,,17,25,B,LAKE,LAKE,14,17,3522872.679875, ,37,0,2517B
-87.6500214452923,41.7032136001893,0,,L,,10290,10639,7966.25296975493,,,17,25,A,LAKE,LAKE,14,17,3526254.33535, ,37,0,2517A
-87.6694327863852,41.7029670189096,0,,L,,10291,10640,7974.71634312279,,,18,25,A,LAKE,LAKE,14,18,3521817.0818965, ,37,0,2518A
-87.6646029945918,41.7030218817539,0,,R,,10292,10641,7957.9851874611,,,18,25,B,LAKE,LAKE,14,18,3506337.254259, ,37,0,2518B
-87.6790989249438,41.7027377684059,0,,L,,10293,10642,7988.03642388116,,,18,25,C,LAKE,LAKE,14,18,3526871.5166545, ,37,0,2518C
-87.6742680480372,41.7028408494362,0,,R,,10294,10643,7986.51152866547,,,18,25,D,LAKE,LAKE,14,18,3530879.626186, ,37,0,2518D
-87.6788747606121,41.6954257681666,0,,L,,10295,10644,7915.66848752398,,,18,25,E,LAKE,LAKE,14,18,3474010.1577445, ,37,0,2518E
-87.6786490987779,41.6880865817654,0,,L,,10296,10645,7955.5975565155,,,19,25,C,LAKE,LAKE,14,19,3496281.7282345, ,37,0,2519C
-87.6784259501554,41.6809236790612,0,,L,,10298,10646,7910.65998131864,,,19,25,E,LAKE,LAKE,14,19,3463051.223395, ,37,0,2519E
-87.6639563381348,41.6816889207847,0,,R,,10300,10648,7962.28111669135,,,19,25,H,LAKE,LAKE,14,19,3522100.54479, ,37,0,2519H
-87.6493368865673,41.6813593004805,0,,L,,10301,10649,7965.44619641649,,,20,25,G,LAKE,LAKE,14,20,3529281.66291, ,37,0,2520G
-87.6444755917186,41.681708468104,0,,R,,10302,10650,7962.12757594089,,,20,25,H,LAKE,LAKE,14,20,3526503.3595785, ,37,0,2520H
-87.6282348123748,41.7982624997953,0,,R,,6558,11329,7961.33339243505,,,9,20,H,LAKE,LAKE,14,9,3519581.95018,,38,0,2009H
-87.6959371952639,41.7827277997631,0,,R,,6743,11344,7968.66359970754,,,13,19,F,LAKE,LAKE,13,13,3530262.1081795,,38,0,1913F
-87.6457487224032,41.7250500004194,0,,R,,10348,10660,7982.73895432204,,,5,25,H,LAKE,LAKE,14,5,3537038.8332225, ,37,0,2505H
